runtime,title,directors,genres
89.0,Five and Ten,Robert Z. Leonard,"Drama,Romance"
87.0,Dark Island,,
271.0,Smashing Pumpkins: If All Goes Wrong,,
92.0,Pearl Jam: Immagine in Cornice,,
156.0,Mr. Nobody,Jaco Van Dormael,"Drama,Fantasy,Romance"
85.0,Music in the Air,Joe May,"Comedy,Musical,Romance"
109.0,Sunflower,Vittorio De Sica,"Drama,War"
118.0,Play Dirty,André De Toth,"Adventure,Drama,War"
142.0,The Silver Chalice,Victor Saville,"Drama,Romance"
93.0,George Washington Slept Here,William Keighley,Comedy
40.0,The Last Truck: Closing of a GM Plant,,
119.0,Telstar: The Joe Meek Story,Nick Moran,"Biography,Drama,Music"
81.0,In a Day,Evan Richards,"Comedy,Drama,Romance"
74.0,A Name for Evil,Bernard Girard,"Drama,Horror"
114.0,Dinner for Schmucks,Jay Roach,Comedy
80.0,8: The Mormon Proposition,"Reed Cowan, Steven Greenstreet",Documentary
94.0,The Man Who Left His Will on Film,Nagisa Ôshima,Drama
96.0,Diary of a Shinjuku Thief,Nagisa Ôshima,"Comedy,Drama"
109.0,Nanny McPhee and the Big Bang,Susanna White,"Comedy,Family,Fantasy"
75.0,Mid-August Lunch,Gianni Di Gregorio,"Comedy,Drama"
108.0,The Northerners,Alex van Warmerdam,"Comedy,Drama"
127.0,3 Needles,Thom Fitzgerald,Drama
104.0,"Olivier, Olivier",Agnieszka Holland,"Adventure,Crime,Drama"
110.0,The Power of Kangwon Province,Hong Sang-soo,"Drama,Romance"
93.0,Taking Off,Milos Forman,"Comedy,Drama,Music"
100.0,Safe Sex,"Thanasis Papathanasiou, Michalis Reppas",Comedy
104.0,Uro,Stefan Faldbakken,"Action,Crime,Thriller"
86.0,The Town That Dreaded Sundown,Charles B. Pierce,"Crime,Drama,Horror"
96.0,Deadly Outlaw: Rekka,Takashi Miike,"Crime,Drama,Thriller"
78.0,North,Rune Denstad Langlo,"Comedy,Drama"
184.0,Amar Akbar Anthony,Manmohan Desai,"Action,Comedy,Drama"
97.0,Farsan,Josef Fares,"Comedy,Drama,Family"
105.0,Trans-Europ-Express,Alain Robbe-Grillet,"Comedy,Drama,Mystery"
112.0,Lies,,
139.0,The Man from London,"Béla Tarr, Ágnes Hranitzky","Crime,Drama,Mystery"
91.0,Human Desire,Fritz Lang,"Drama,Film-Noir,Romance"
103.0,Treasure Island,Victor Fleming,"Adventure,Drama,Family"
98.0,The Bugs Bunny/Road Runner Movie,"Chuck Jones, Phil Monroe, Maurice Noble, Tom Ray","Animation,Comedy,Family"
133.0,Hellsinki,Aleksi Mäkelä,"Biography,Crime,Drama"
85.0,Here and There,Darko Lungulov,"Comedy,Drama"
91.0,Little Nicholas,Laurent Tirard,"Comedy,Family"
125.0,A Confucian Confusion,Edward Yang,"Comedy,Drama,Romance"
73.0,Grotesque,Kôji Shiraishi,"Horror,Thriller"
96.0,2:13,Charles Adelman,"Drama,Mystery,Thriller"
85.0,Shifty,Eran Creevy,"Crime,Drama,Thriller"
109.0,Ip Man 2,Wilson Yip,"Action,Biography,Drama"
0.0,Dr. Moreau's House of Pain,,
108.0,I Remember,Edgard Navarro,Drama
94.0,I Am Maria,Karsten Wedel,Drama
90.0,Lucky,Jeffrey Blitz,Documentary
103.0,Ramona and Beezus,Elizabeth Allen Rosenbaum,"Comedy,Drama,Family"
129.0,The Year of the Hare,Risto Jarva,"Comedy,Drama"
98.0,A Yank in the R.A.F.,Henry King,"Action,Adventure,Drama"
99.0,Charlie St. Cloud,Burr Steers,"Drama,Fantasy,Romance"
95.0,The Rebound,Bart Freundlich,"Comedy,Romance"
107.0,The Other Guys,Adam McKay,"Action,Comedy,Crime"
86.0,The Lineup,Don Siegel,"Crime,Drama,Film-Noir"
82.0,Operation: Endgame,Fouad Mikati,"Action,Comedy"
98.0,Love in Another Language,Ilksen Basarir,Drama
95.0,"Oh, Woe Is Me",Jean-Luc Godard,"Comedy,Drama,Fantasy"
96.0,The Million Game,,
98.0,Affair in Trinidad,Vincent Sherman,"Crime,Drama,Film-Noir"
61.0,She-Wolf of London,Jean Yarbrough,"Crime,Horror,Mystery"
120.0,Cradle of Fear,,
100.0,The Kautokeino Rebellion,Nils Gaup,"Drama,History"
94.0,The Inner Life of Martin Frost,Paul Auster,"Comedy,Drama,Fantasy"
127.0,The Family,Ettore Scola,"Drama,Romance"
124.0,The Terrace,Ettore Scola,"Comedy,Drama"
83.0,Dreamboat,Claude Binyon,Comedy
85.0,The Desperados,Henry Levin,"Drama,Western"
78.0,Grip of the Strangler,Robert Day,"Crime,Horror,Mystery"
126.0,The L-Shaped Room,Bryan Forbes,"Drama,Romance"
126.0,North West Mounted Police,Cecil B. DeMille,"Drama,Romance,Western"
109.0,The Great Caruso,Richard Thorpe,"Biography,Drama,Music"
99.0,Triage,Danis Tanovic,"Drama,Mystery,War"
114.0,Call Me Madam,Walter Lang,"Comedy,Musical,Romance"
100.0,The Two Escobars,"Jeff Zimbalist, Michael Zimbalist","Biography,Documentary,Sport"
81.0,Invisible Agent,Edwin L. Marin,"Adventure,Horror,Romance"
110.0,Paper Man,"Kieran Mulroney, Michele Mulroney","Comedy,Drama"
82.0,All Tomorrow's Parties,Jonathan Caouette,"Documentary,Music"
129.0,Invisible Target,Benny Chan,"Action,Adventure,Crime"
105.0,Mr. Bjarnfreðarson,Ragnar Bragason,"Comedy,Drama"
103.0,The Expendables,Sylvester Stallone,"Action,Adventure,Thriller"
112.0,Scott Pilgrim vs. the World,Edgar Wright,"Action,Comedy,Fantasy"
100.0,The Spanish Main,Frank Borzage,"Adventure,Drama,Romance"
81.0,Svengali,Archie Mayo,"Drama,Horror,Romance"
96.0,Lampaansyöjät,Seppo Huunonen,"Comedy,Drama"
113.0,Animal Kingdom,David Michôd,"Crime,Drama,Thriller"
80.0,The Exploding Girl,Bradley Rust Gray,Drama
86.0,Prodigal Sons,Kimberly Reed,Documentary
90.0,Seven Angry Men,Charles Marquis Warren,"Biography,Drama,History"
117.0,06/05,Theo van Gogh,"Drama,Thriller"
86.0,The Thorn in the Heart,Michel Gondry,Documentary
91.0,See What I'm Saying: The Deaf Entertainers Documentary,Hilari Scarl,Documentary
100.0,Facing Ali,Pete McCormack,"Biography,Documentary,Sport"
173.0,The Beast,,
120.0,Pretty Bird,Paul Schneider,Comedy
167.0,Raajneeti,Prakash Jha,"Drama,Thriller"
92.0,The Return of Frank James,Fritz Lang,"Drama,Western"
108.0,Moloch,Aleksandr Sokurov,Drama
90.0,The Story Of My Life,Laurent Tirard,"Comedy,Romance"
90.0,Crossworlds,Krishna Rao,"Action,Comedy,Sci-Fi"
97.0,Centurion,Neil Marshall,"Action,Drama,History"
96.0,I Killed My Mother,Xavier Dolan,"Drama,Romance"
97.0,Life During Wartime,Todd Solondz,"Comedy,Drama"
113.0,Lion's Den,Pablo Trapero,"Crime,Drama"
109.0,That Most Important Thing: Love,Andrzej Zulawski,"Drama,Romance"
149.0,Pope Joan,Sönke Wortmann,"Drama,History,Romance"
100.0,Cluny Brown,Ernst Lubitsch,"Comedy,Romance,War"
79.0,Babies,Thomas Balmès,Documentary
94.0,The Green Room,François Truffaut,Drama
129.0,Captain Conan,Bertrand Tavernier,"Drama,War"
88.0,Easy Living,Mitchell Leisen,"Comedy,Romance"
90.0,Like It Is,Paul Oremland,"Drama,Romance,Sport"
125.0,Ankur,Shyam Benegal,Drama
67.0,For Neda,,
85.0,The Battle of the Rails,René Clément,"Drama,History,War"
112.0,Spider Forest,Song Il-gon,"Drama,Horror,Mystery"
104.0,What Goes Up,Jonathan Glatzer,"Comedy,Drama"
90.0,12th & Delaware,"Heidi Ewing, Rachel Grady","Documentary,Drama"
84.0,Wonder Bar,Lloyd Bacon,"Crime,Drama,Musical"
96.0,The Experiment,Paul T. Scheuring,"Drama,Thriller"
90.0,Black Water,"David Nerlich, Andrew Traucki","Adventure,Drama,Horror"
114.0,Heartless,Philip Ridley,"Drama,Fantasy,Horror"
87.0,Smash His Camera,Leon Gast,Documentary
118.0,Chicago,Frank Urson,"Comedy,Crime,Drama"
87.0,Underworld,"Josef von Sternberg, Arthur Rosson","Crime,Drama,Film-Noir"
88.0,Piranha 3D,Alexandre Aja,"Comedy,Horror"
110.0,Milka - A Film About Taboos,Rauni Mollberg,Drama
95.0,FC Venus,Ute Wieland,"Comedy,Romance,Sport"
105.0,The Extraordinary Adventures of Adèle Blanc-Sec,Luc Besson,"Action,Adventure,Comedy"
103.0,Get Low,Aaron Schneider,"Drama,Mystery"
159.0,La Danse: The Paris Opera Ballet,Frederick Wiseman,Documentary
92.0,According to Greta,Nancy Bardawil,"Drama,Romance"
89.0,Accident,Soi Cheang,"Mystery,Thriller"
95.0,Center Stage : Turn It Up,Steven Jacobson,"Drama,Music,Romance"
97.0,Tony Manero,Pablo Larraín,"Drama,Music"
106.0,Fate Is the Hunter,Ralph Nelson,"Drama,Mystery,Thriller"
104.0,Blue Skies,"Stuart Heisler, Mark Sandrich","Comedy,Musical,Romance"
101.0,The Mating Season,Mitchell Leisen,"Comedy,Drama,Romance"
107.0,Prince of Foxes,Henry King,"Adventure,Drama,Romance"
90.0,Terribly Happy,Henrik Ruben Genz,"Crime,Drama,Thriller"
88.0,The Eclipse,Conor McPherson,"Drama,Horror,Romance"
129.0,Plainlands,Pekka Parikka,"Comedy,Drama"
96.0,The Joneses,Derrick Borte,"Comedy,Drama"
117.0,With a Song in My Heart,Walter Lang,"Biography,Drama,Music"
107.0,The Love Parade,Ernst Lubitsch,"Comedy,Musical,Romance"
105.0,The Girl on the Train,André Téchiné,Drama
140.0,Pyaar Impossible,Jugal Hansraj,"Comedy,Romance"
104.0,The Rains Came,Clarence Brown,Drama
86.0,Children of Invention,Tze Chun,Drama
130.0,Gainsbourg: A Heroic Life,Joann Sfar,"Biography,Drama,Music"
104.0,Wild Grass,Alain Resnais,"Drama,Romance"
92.0,Giallo,Dario Argento,"Crime,Horror,Mystery"
110.0,Gaby: A True Story,Luis Mandoki,"Drama,Romance"
110.0,Who Saw Him Die?,Jan Troell,Drama
123.0,Billy Rose's Jumbo,Charles Walters,"Comedy,Musical,Romance"
91.0,Miss Sadie Thompson,Curtis Bernhardt,"Drama,Musical,Romance"
92.0,TEKKEN,Dwight H. Little,"Action,Crime,Drama"
90.0,The President's Man,,
108.0,The Wedding Photographer,Ulf Malmros,"Comedy,Drama,Romance"
140.0,Giliap,Roy Andersson,"Crime,Drama"
141.0,Don Quixote,Nick Millard,Adventure
105.0,Narco,"Tristan Aurouet, Gilles Lellouche",Comedy
100.0,Blood Into Wine,"Ryan Page, Christopher Pomerenke",Documentary
120.0,Deadly Circuit,Claude Miller,"Crime,Mystery,Romance"
102.0,Something Like Happiness,Bohdan Sláma,Drama
150.0,The Story of Marie and Julien,Jacques Rivette,"Drama,Fantasy,Mystery"
45.0,Dragon Ball Z: Dead Zone,,
104.0,Retribution,Kiyoshi Kurosawa,"Horror,Mystery,Thriller"
87.0,The Last Exorcism,Daniel Stamm,"Horror,Mystery,Thriller"
110.0,Mother Joan of the Angels,Jerzy Kawalerowicz,"Drama,Horror,Mystery"
105.0,Camila,María Luisa Bemberg,"Drama,Romance"
78.0,Christopher Strong,Dorothy Arzner,"Action,Adventure,Drama"
40.0,San Pietro,,
90.0,"Dance, Girl, Dance","Dorothy Arzner, Roy Del Ruth","Comedy,Drama,Music"
137.0,King Lear,Peter Brook,Drama
65.0,Black Girl,Ousmane Sembene,Drama
123.0,Rosa Luxemburg,Margarethe von Trotta,"Biography,Drama,History"
83.0,Sisters,Sergey Bodrov,"Crime,Drama"
104.0,The American,Anton Corbijn,"Crime,Drama,Thriller"
84.0,How Tasty Was My Little Frenchman,Nelson Pereira dos Santos,"Adventure,Comedy"
97.0,Children of Hiroshima,Kaneto Shindô,"Drama,War"
74.0,Kisses,Yasuzô Masumura,"Drama,Romance"
255.0,If God Is Willing and da Creek Don't Rise,,
64.0,Jackass 2.5,,
50.0,The Christmas Toy,,
79.0,The Wildcat,Ernst Lubitsch,"Comedy,Drama,Romance"
66.0,The Hypothesis of the Stolen Painting,Raúl Ruiz,"Drama,Mystery"
130.0,The Trials of Oscar Wilde,Ken Hughes,"Biography,Drama,History"
72.0,Urban Menace,,
26.0,Cartoon All-Stars to the Rescue,,
90.0,The Horde,"Yannick Dahan, Benjamin Rocher","Action,Horror"
76.0,Burrowing,"Henrik Hellström, Fredrik Wenzel",Drama
101.0,The Switch,"Josh Gordon, Will Speck","Comedy,Drama,Romance"
92.0,Golem,Piotr Szulkin,Sci-Fi
11.0,Elephants Dream,,
94.0,8th Wonderland,"Nicolas Alberny, Jean Mach","Drama,News,Thriller"
107.0,Gasland,Josh Fox,Documentary
111.0,The Dark Wind,Errol Morris,"Drama,Mystery"
62.0,Fear and Desire,Stanley Kubrick,"Drama,Thriller,War"
90.0,No One Dies in Lily Dale,Steven Cantor,"Documentary,Drama,History"
75.0,Shouting Fire: Stories from the Edge of Free Speech,Liz Garbus,Documentary
0.0,Vesku,Mika Kaurismäki,"Biography,Documentary,Music"
103.0,Dirty Ho,Chia-Liang Liu,"Action,Comedy,Drama"
83.0,Visual Acoustics,Eric Bricker,Documentary
106.0,The End of Poverty?,Philippe Diaz,Documentary
,Kulkuri ja joutsen,Timo Koivusalo,"Biography,Drama,Music"
50.0,Hated:  GG Allin & the Murder Junkies,Todd Phillips,"Biography,Documentary,Music"
105.0,Machete,"Ethan Maniquis, Robert Rodriguez","Action,Crime,Thriller"
107.0,Step Up 3D,Jon M. Chu,"Drama,Music,Romance"
81.0,Smart Money,Alfred E. Green,"Crime,Drama"
73.0,Tarzan's Magic Fountain,Lee Sholem,"Action,Adventure,Fantasy"
0.0,Off and Running,Nicole Opper,Documentary
98.0,The Truth,Ryan Barton-Grimley,Thriller
100.0,The Wedding Song,Karin Albou,"Drama,History,War"
102.0,Going the Distance,Nanette Burstein,"Comedy,Romance"
92.0,Bananaz,Ceri Levy,"Documentary,Music"
97.0,Release the Prisoners to Spring,Tage Danielsson,"Comedy,Family"
102.0,False as Water,Hans Alfredson,"Drama,Thriller"
99.0,The Moon Is Blue,Otto Preminger,"Comedy,Romance"
101.0,Love Letters,William Dieterle,"Drama,Mystery,Romance"
119.0,Pride of the Marines,Delmer Daves,"Biography,Drama,Romance"
90.0,Comrade X,King Vidor,"Comedy,Romance"
122.0,Above and Beyond,"Melvin Frank, Norman Panama","Biography,Drama,War"
86.0,Four Stories of St. Julian,Shane Thueson,"Crime,Thriller"
91.0,Bill Bailey: Tinselworm,,
118.0,Babes on Broadway,Busby Berkeley,"Comedy,Family,Musical"
113.0,Conquest,"Clarence Brown, Gustav Machatý","Drama,History,Mystery"
91.0,The Street with No Name,William Keighley,"Action,Crime,Drama"
85.0,It's a Great Feeling,David Butler,"Comedy,Music,Musical"
126.0,The Joker Is Wild,Charles Vidor,"Biography,Drama,Musical"
105.0,The Reincarnation of Peter Proud,J. Lee Thompson,"Mystery,Thriller"
0.0,"Come On, Rangers",Joseph Kane,"Drama,Western"
54.0,"Oh, Susanna",Joseph Kane,"Drama,Musical,Western"
119.0,The Worthless,Mika Kaurismäki,"Crime,Drama"
104.0,Blood River,Adam Mason,"Drama,Horror,Thriller"
93.0,Abandoned,,
128.0,The Saimaa Gesture,"Aki Kaurismäki, Mika Kaurismäki","Documentary,Music"
93.0,Offside,Jafar Panahi,"Comedy,Drama,Sport"
78.0,Still Bill,"Damani Baker, Alex Vlack","Biography,Documentary,Music"
88.0,Homecoming,Morgan J. Freeman,"Drama,Thriller"
105.0,Beach Red,Cornel Wilde,"Drama,War"
113.0,A Song to Remember,Charles Vidor,"Biography,Drama,Music"
115.0,Arch of Triumph,Lewis Milestone,"Drama,Romance,War"
82.0,Vampires Suck,"Jason Friedberg, Aaron Seltzer","Comedy,Horror"
120.0,Young Again,,
107.0,Men in the City,Simon Verhoeven,"Comedy,Drama"
86.0,The Theory of Everything,,
98.0,$5 a Day,Nigel Cole,"Comedy,Drama"
97.0,Resident Evil: Afterlife,Paul W.S. Anderson,"Action,Horror,Sci-Fi"
93.0,Symbol,Hitoshi Matsumoto,"Comedy,Fantasy,Mystery"
110.0,Preacher's Kid,Stan Foster,"Drama,Music,Romance"
115.0,22 Bullets,Richard Berry,"Action,Crime,Drama"
96.0,Larceny Inc.,Lloyd Bacon,Comedy
128.0,The New Country,,
93.0,Triangle,"Ringo Lam, Johnnie To, Hark Tsui","Crime,Thriller"
95.0,The Eternal,Michael Almereyda,Horror
110.0,Oh! Blue Fish Island,Kim Ki-young,"Horror,Mystery"
112.0,Sopyonje,Im Kwon-taek,"Drama,Music"
76.0,Heroes for Sale,William A. Wellman,"Drama,Romance,War"
95.0,Western Union,Fritz Lang,"History,Western"
108.0,The Pornographer,Bertrand Bonello,Drama
108.0,Palermo Shooting,Wim Wenders,Drama
73.0,Our Relations,Harry Lachman,"Comedy,Family"
99.0,Freedom Park,"Jon Artigo, Chad Meserve","Comedy,Sport"
98.0,The Hunchback,,
97.0,Someone's Watching Me!,,
88.0,Sue,Amos Kollek,Drama
104.0,Hungry Wives,George A. Romero,"Drama,Horror"
0.0,Prinsessa,Arto Halonen,"Biography,Drama"
92.0,Long Weekend,Colin Eggleston,"Horror,Mystery,Thriller"
120.0,The Social Network,David Fincher,"Biography,Drama"
105.0,Few of Us,Sharunas Bartas,Drama
144.0,Juvenile Court,Frederick Wiseman,Documentary
78.0,Superman/Batman: Apocalypse,,
85.0,Design for Scandal,Norman Taurog,"Comedy,Romance"
100.0,Otis,Tony Krantz,"Comedy,Crime,Horror"
130.0,A Man Vanishes,Shôhei Imamura,"Documentary,Drama"
105.0,History of Postwar Japan as Told by a Bar Hostess,Shôhei Imamura,Documentary
95.0,The Married Woman,Jean-Luc Godard,"Drama,Romance"
125.0,The Town,Ben Affleck,"Crime,Drama,Thriller"
120.0,Kapo,Gillo Pontecorvo,"Drama,War"
100.0,The Phenix City Story,Phil Karlson,"Crime,Drama,Film-Noir"
93.0,Some Days Are Better Than Others,Matt McCormick,Drama
95.0,Fear Me Not,Kristian Levring,"Drama,Thriller"
93.0,Infestation,Kyle Rankin,"Action,Adventure,Comedy"
87.0,2012: Supernova,,
92.0,Easy A,Will Gluck,"Comedy,Drama,Romance"
133.0,Eat Pray Love,Ryan Murphy,"Biography,Comedy,Drama"
84.0,Howl,"Rob Epstein, Jeffrey Friedman","Biography,Drama,Romance"
99.0,Camp Hell,George VanBuskirk,"Drama,Horror,Thriller"
90.0,Blue Gold: World Water Wars,Samuel Vartek,Documentary
87.0,Senseless,Simon Hynd,"Crime,Drama,Horror"
93.0,The Rocket from Calabuch,Luis García Berlanga,Comedy
112.0,Come Blow Your Horn,Bud Yorkin,"Comedy,Musical"
98.0,Susan Slept Here,Frank Tashlin,"Comedy,Drama,Romance"
107.0,I'm Still Here,Casey Affleck,"Comedy,Drama,Music"
135.0,Saratoga Trunk,Sam Wood,"Drama,Romance,Western"
86.0,Girl 27,David Stenn,"Biography,Documentary"
103.0,"Patrik, Age 1.5",Ella Lemhagen,"Comedy,Drama,Romance"
89.0,Flipped,Rob Reiner,"Comedy,Drama,Romance"
44.0,Hubble 3D,Toni Myers,Documentary
133.0,Wall Street: Money Never Sleeps,Oliver Stone,Drama
115.0,Phaedra,Jules Dassin,Drama
115.0,Tumbledown,,
160.0,Buster Keaton: A Hard Act to Follow,,
100.0,Mister Buddwing,Delbert Mann,Drama
97.0,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,"Action,Adventure,Animation"
82.0,Cats & Dogs 2 : The Revenge of Kitty Galore,Brad Peyton,"Action,Comedy,Family"
101.0,What's the Matter with Helen?,Curtis Harrington,"Crime,Horror,Musical"
135.0,Rhapsody in Blue,Irving Rapper,"Biography,Drama,Musical"
101.0,Broadway Melody of 1936,"Roy Del Ruth, W.S. Van Dyke","Comedy,Musical,Romance"
111.0,Boy on a Dolphin,Jean Negulesco,"Adventure,Drama,Romance"
83.0,Lone Wolf and Cub: White Heaven in Hell,Yoshiyuki Kuroda,"Action,Adventure,Drama"
89.0,Lone Wolf and Cub: Baby Cart in the Land of Demons,Kenji Misumi,"Action,Crime,Drama"
125.0,Diên Biên Phu,Pierre Schoendoerffer,"Drama,History,War"
95.0,The Missing Person,Noah Buschel,"Drama,Mystery,Thriller"
128.0,Amigo,John Sayles,"Drama,War"
112.0,"Edward, My Son",George Cukor,"Drama,Romance"
102.0,Beneath the 12-Mile Reef,Robert D. Webb,"Adventure,Drama,Romance"
119.0,The Oscar,Russell Rouse,Drama
110.0,The Big Risk,Claude Sautet,"Crime,Drama,Romance"
140.0,Monga,Doze Niu,"Action,Crime,Drama"
129.0,Killing Kasztner,Gaylen Ross,Documentary
101.0,It's Kind of a Funny Story,"Anna Boden, Ryan Fleck","Comedy,Drama,Romance"
92.0,Mudhoney,Russ Meyer,"Drama,Horror"
80.0,Entre Nos,"Gloria La Morte, Paola Mendoza",Drama
0.0,Just Like Us,Ahmed Ahmed,"Comedy,Documentary"
100.0,Abel,Alex van Warmerdam,Comedy
102.0,Kanchenjungha,Satyajit Ray,Drama
88.0,The Jolly Boys' Last Stand,Christopher Payne,Drama
74.0,The Squaw Man,"Oscar Apfel, Cecil B. DeMille","Action,Drama,Romance"
105.0,Middle Men,George Gallo,"Comedy,Crime,Drama"
96.0,(Untitled),Jonathan Parker,"Comedy,Drama,Music"
92.0,The Paper Will Be Blue,Radu Muntean,"Action,Drama"
90.0,Ricky,François Ozon,"Comedy,Drama,Fantasy"
86.0,The Poughkeepsie Tapes,John Erick Dowdle,"Crime,Horror,Mystery"
96.0,The Eighth Day,Anders Grönros,"Drama,Family"
61.0,The Last Letter,Frederick Wiseman,Drama
105.0,Tree Without Leaves,Kaneto Shindô,Drama
65.0,Remote Control,"Nick Grinde, Malcolm St. Clair, Edward Sedgwick","Adventure,Comedy,Crime"
76.0,Alice in Wonderland,"Norman Z. McLeod, Hugh Harman, Rudolf Ising","Adventure,Family,Fantasy"
96.0,Hardcore,Dennis Iliadis,"Crime,Drama,Romance"
78.0,The Crimson Wing: Mystery of the Flamingos,"Matthew Aeberhard, Leander Ward",Documentary
84.0,Saint John of Las Vegas,Hue Rhodes,"Comedy,Drama"
111.0,Tamara Drewe,Stephen Frears,"Comedy,Drama,Romance"
132.0,Tere Naam,Satish Kaushik,"Action,Drama,Romance"
93.0,Every Day,Richard Levine,"Comedy,Drama,Romance"
98.0,Red Canyon,Giovanni Rodriguez,"Action,Horror,Thriller"
95.0,Loving Leah,,
86.0,Southbounders,Ben Wagner,Drama
67.0,"Thank You, Mr. Moto",Norman Foster,"Adventure,Crime,Drama"
95.0,West Point,Edward Sedgwick,"Drama,Romance,Sport"
95.0,Red Bear,Israel Adrián Caetano,"Crime,Drama,Thriller"
74.0,The Night Strangler,,
146.0,Twilight's Last Gleaming,Robert Aldrich,"Drama,Thriller"
141.0,Effi Briest,Rainer Werner Fassbinder,"Drama,History"
96.0,Dark Night of the Scarecrow,,
91.0,Remarkable Power,Brandon Beckner,Comedy
84.0,My Girlfriend's Boyfriend,Daryn Tufts,"Comedy,Romance"
120.0,Shadows,Milcho Manchevski,"Drama,Horror,Mystery"
85.0,Brown of Harvard,Jack Conway,"Action,Drama,Romance"
116.0,Let Me In,Matt Reeves,"Drama,Fantasy,Horror"
14.0,Sintel,,
8.0,Big Buck Bunny,,
123.0,Secretariat,Randall Wallace,"Biography,Drama,Family"
84.0,Lake Mungo,Joel Anderson,"Drama,Horror,Mystery"
80.0,Devil,John Erick Dowdle,"Horror,Mystery,Thriller"
86.0,Looking for Cheyenne,Valérie Minetto,"Drama,Romance"
105.0,You Again,Andy Fickman,"Comedy,Romance"
114.0,Life As We Know It,Greg Berlanti,"Comedy,Drama,Romance"
87.0,Catfish,"Henry Joost, Ariel Schulman","Documentary,Drama,Mystery"
98.0,You Will Meet a Tall Dark Stranger,Woody Allen,"Comedy,Drama,Romance"
87.0,Collision,,
85.0,Dark House,Darin Scott,"Horror,Thriller"
105.0,Stone,John Curran,"Drama,Mystery,Thriller"
101.0,Hunger,Steven Hentges,"Action,Crime,Horror"
87.0,Grimm Love,Martin Weisz,"Crime,Drama,Horror"
105.0,Naughty Marietta,"Robert Z. Leonard, W.S. Van Dyke","Drama,Musical,Romance"
134.0,The Hawaiians,Tom Gries,"Adventure,Drama"
80.0,One Million B.C.,"Hal Roach Jr., Hal Roach","Adventure,Fantasy,Romance"
109.0,Inside Job,Charles Ferguson,"Crime,Documentary"
85.0,Leaving,Catherine Corsini,"Crime,Drama,Romance"
94.0,Monsters,Gareth Edwards,"Adventure,Drama,Romance"
